Metro,State,math_and_programming_jobs,median_metro_value,year,city_state,lat,lon
Lakeland-Winter Haven,FL,1060,77698.14815,2000,"Lakeland-Winter Haven, FL",28.106935,-81.937885
Lakeland-Winter Haven,FL,3190,105867.5926,2004,"Lakeland-Winter Haven, FL",28.106935,-81.937885
Lakeland-Winter Haven,FL,2070,117727.7778,2009,"Lakeland-Winter Haven, FL",28.106935,-81.937885
Lakeland-Winter Haven,FL,2060,102101.8519,2010,"Lakeland-Winter Haven, FL",28.106935,-81.937885
Lakeland-Winter Haven,FL,2050,87237.03704,2011,"Lakeland-Winter Haven, FL",28.106935,-81.937885
Lakeland-Winter Haven,FL,2760,81838.88889,2012,"Lakeland-Winter Haven, FL",28.106935,-81.937885
Lakeland-Winter Haven,FL,2830,85808.33333,2013,"Lakeland-Winter Haven, FL",28.106935,-81.937885
Lakeland-Winter Haven,FL,3030,97662.03704,2014,"Lakeland-Winter Haven, FL",28.106935,-81.937885
Lakeland-Winter Haven,FL,3160,111084.2593,2015,"Lakeland-Winter Haven, FL",28.106935,-81.937885
Lakeland-Winter Haven,FL,3240,121081.4815,2016,"Lakeland-Winter Haven, FL",28.106935,-81.937885
Lakeland-Winter Haven,FL,1320,82102.77778,2001,"Lakeland-Winter Haven, FL",28.106935,-81.937885
Lakeland-Winter Haven,FL,2870,86737.96296,2002,"Lakeland-Winter Haven, FL",28.106935,-81.937885
Lakeland-Winter Haven,FL,2820,93412.96296,2003,"Lakeland-Winter Haven, FL",28.106935,-81.937885
Lakeland-Winter Haven,FL,3050,132006.4815,2005,"Lakeland, FL",28.035908,-81.899669
Lakeland-Winter Haven,FL,2410,165563.8889,2007,"Lakeland, FL",28.035908,-81.899669
Lakeland-Winter Haven,FL,2370,147466.6667,2008,"Lakeland, FL",28.035908,-81.899669
Lancaster,PA,1790,81678.33333,2000,"Lancaster, PA",40.076553,-76.31068
Lancaster,PA,2230,99140.83333,2004,"Lancaster, PA",40.076553,-76.31068
Lancaster,PA,2100,101246.9697,2005,"Lancaster, PA",40.076553,-76.31068
Lancaster,PA,2430,110203.7879,2006,"Lancaster, PA",40.076553,-76.31068
Lancaster,PA,2580,118120.4545,2007,"Lancaster, PA",40.076553,-76.31068
Lancaster,PA,2560,119443.1818,2008,"Lancaster, PA",40.076553,-76.31068
Lancaster,PA,2450,119678.7879,2009,"Lancaster, PA",40.076553,-76.31068
Lancaster,PA,2260,118622.7273,2010,"Lancaster, PA",40.076553,-76.31068
Lancaster,PA,2220,112295.4545,2011,"Lancaster, PA",40.076553,-76.31068
Lancaster,PA,2450,111300,2012,"Lancaster, PA",40.076553,-76.31068
Lancaster,PA,3660,115806.0606,2014,"Lancaster, PA",40.076553,-76.31068
Lancaster,PA,3520,117175,2015,"Lancaster, PA",40.076553,-76.31068
Lancaster,PA,3690,124210.6061,2016,"Lancaster, PA",40.076553,-76.31068
Lancaster,PA,1800,83344.16667,2001,"Lancaster, PA",40.076553,-76.31068
Lancaster,PA,2340,85458.33333,2002,"Lancaster, PA",40.076553,-76.31068
Lancaster,PA,1900,89915,2003,"Lancaster, PA",40.076553,-76.31068
Lansing-East Lansing,MI,4900,125256.4103,2000,"Lansing-East Lansing, MI",42.748301,-84.56566
Lansing-East Lansing,MI,4520,157208.3333,2004,"Lansing-East Lansing, MI",42.748301,-84.56566
Lansing-East Lansing,MI,4810,162480.7692,2005,"Lansing-East Lansing, MI",42.748301,-84.56566
Lansing-East Lansing,MI,4870,161733.3333,2006,"Lansing-East Lansing, MI",42.748301,-84.56566
Lansing-East Lansing,MI,5130,156557.0513,2007,"Lansing-East Lansing, MI",42.748301,-84.56566
Lansing-East Lansing,MI,5590,141305.7692,2008,"Lansing-East Lansing, MI",42.748301,-84.56566
Lansing-East Lansing,MI,5890,127569.2308,2009,"Lansing-East Lansing, MI",42.748301,-84.56566
Lansing-East Lansing,MI,5910,120005.7692,2010,"Lansing-East Lansing, MI",42.748301,-84.56566
Lansing-East Lansing,MI,6500,111314.7436,2011,"Lansing-East Lansing, MI",42.748301,-84.56566
Lansing-East Lansing,MI,6420,105317.2619,2012,"Lansing-East Lansing, MI",42.748301,-84.56566
Lansing-East Lansing,MI,6840,107204.7619,2013,"Lansing-East Lansing, MI",42.748301,-84.56566
Lansing-East Lansing,MI,7390,109935.5556,2014,"Lansing-East Lansing, MI",42.748301,-84.56566
Lansing-East Lansing,MI,7270,113785.5556,2015,"Lansing-East Lansing, MI",42.748301,-84.56566
Lansing-East Lansing,MI,6800,122111.6667,2016,"Lansing-East Lansing, MI",42.748301,-84.56566
Lansing-East Lansing,MI,4600,135147.4359,2001,"Lansing-East Lansing, MI",42.748301,-84.56566
Lansing-East Lansing,MI,3060,143639.7436,2002,"Lansing-East Lansing, MI",42.748301,-84.56566
Lansing-East Lansing,MI,2740,151180.7692,2003,"Lansing-East Lansing, MI",42.748301,-84.56566
Las Cruces,NM,480,58900,2000,"Las Cruces, NM",32.290052,-106.753893
Las Cruces,NM,820,6.80E+04,2004,"Las Cruces, NM",32.290052,-106.753893
Las Cruces,NM,880,78683.33333,2005,"Las Cruces, NM",32.290052,-106.753893
Las Cruces,NM,1040,89450,2006,"Las Cruces, NM",32.290052,-106.753893
Las Cruces,NM,1010,9.90E+04,2007,"Las Cruces, NM",32.290052,-106.753893
Las Cruces,NM,1190,95408.33333,2008,"Las Cruces, NM",32.290052,-106.753893
Las Cruces,NM,1420,93325,2009,"Las Cruces, NM",32.290052,-106.753893
Las Cruces,NM,1390,100758.3333,2010,"Las Cruces, NM",32.290052,-106.753893
Las Cruces,NM,1230,89725,2011,"Las Cruces, NM",32.290052,-106.753893
Las Cruces,NM,1280,84625,2012,"Las Cruces, NM",32.290052,-106.753893
Las Cruces,NM,1390,84883.33333,2013,"Las Cruces, NM",32.290052,-106.753893
Las Cruces,NM,1880,87533.33333,2014,"Las Cruces, NM",32.290052,-106.753893
Las Cruces,NM,1710,82433.33333,2015,"Las Cruces, NM",32.290052,-106.753893
Las Cruces,NM,1820,84233.33333,2016,"Las Cruces, NM",32.290052,-106.753893
Las Cruces,NM,730,62533.33333,2001,"Las Cruces, NM",32.290052,-106.753893
Las Cruces,NM,800,63258.33333,2002,"Las Cruces, NM",32.290052,-106.753893
Las Cruces,NM,800,62408.33333,2003,"Las Cruces, NM",32.290052,-106.753893
Las Vegas-Henderson-Paradise,NV,11970,211949.1135,2015,"Las Vegas-Henderson-Paradise, NV",36.09719,-115.14666
Las Vegas-Henderson-Paradise,NV,12810,227287.234,2016,"Las Vegas-Henderson-Paradise, NV",36.09719,-115.14666
Las Vegas-Henderson-Paradise,NV,7240,326616.0985,2005,"Las Vegas-Paradise, NV",36.146278,-115.155681
Las Vegas-Henderson-Paradise,NV,8620,340684.6591,2006,"Las Vegas-Paradise, NV",36.146278,-115.155681
Las Vegas-Henderson-Paradise,NV,8690,315010.6061,2007,"Las Vegas-Paradise, NV",36.146278,-115.155681
Las Vegas-Henderson-Paradise,NV,9600,249329.3561,2008,"Las Vegas-Paradise, NV",36.146278,-115.155681
Las Vegas-Henderson-Paradise,NV,9420,183853.9773,2009,"Las Vegas-Paradise, NV",36.146278,-115.155681
Las Vegas-Henderson-Paradise,NV,9600,159445.4545,2010,"Las Vegas-Paradise, NV",36.146278,-115.155681
Las Vegas-Henderson-Paradise,NV,10190,141909.2803,2011,"Las Vegas-Paradise, NV",36.146278,-115.155681
Las Vegas-Henderson-Paradise,NV,10480,141734.4569,2012,"Las Vegas-Paradise, NV",36.146278,-115.155681
Las Vegas-Henderson-Paradise,NV,11110,169742.3077,2013,"Las Vegas-Paradise, NV",36.146278,-115.155681
Las Vegas-Henderson-Paradise,NV,11370,195789.0071,2014,"Las Vegas-Paradise, NV",36.146278,-115.155681
Lawrence,KS,450,122739.3939,2000,"Lawrence, KS",39.023294,-95.208909
Lawrence,KS,890,138291.6667,2004,"Lawrence, KS",39.023294,-95.208909
Lawrence,KS,850,148427.2727,2005,"Lawrence, KS",39.023294,-95.208909
Lawrence,KS,1190,156918.1818,2006,"Lawrence, KS",39.023294,-95.208909
Lawrence,KS,1000,161291.6667,2007,"Lawrence, KS",39.023294,-95.208909
Lawrence,KS,1030,165201.5152,2008,"Lawrence, KS",39.023294,-95.208909
Lawrence,KS,750,168721.9697,2009,"Lawrence, KS",39.023294,-95.208909
Lawrence,KS,830,167847.7273,2010,"Lawrence, KS",39.023294,-95.208909
Lawrence,KS,670,164434.8485,2011,"Lawrence, KS",39.023294,-95.208909
Lawrence,KS,900,157341.6667,2012,"Lawrence, KS",39.023294,-95.208909
Lawrence,KS,930,157203.0303,2013,"Lawrence, KS",39.023294,-95.208909
Lawrence,KS,1130,159007.5758,2014,"Lawrence, KS",39.023294,-95.208909
Lawrence,KS,1640,159069.697,2015,"Lawrence, KS",39.023294,-95.208909
Lawrence,KS,1770,165694.697,2016,"Lawrence, KS",39.023294,-95.208909
Lawrence,KS,680,125927.2727,2001,"Lawrence, KS",39.023294,-95.208909
Lawrence,KS,1280,127590.9091,2002,"Lawrence, KS",39.023294,-95.208909
Lawrence,KS,890,130591.6667,2003,"Lawrence, KS",39.023294,-95.208909
Lexington-Fayette,KY,4830,157222.6852,2005,"Lexington-Fayette, KY",38.0498,-84.45855
Lexington-Fayette,KY,4920,164059.2593,2006,"Lexington-Fayette, KY",38.0498,-84.45855
Lexington-Fayette,KY,5560,147391.0256,2007,"Lexington-Fayette, KY",38.0498,-84.45855
Lexington-Fayette,KY,6330,145910.2564,2008,"Lexington-Fayette, KY",38.0498,-84.45855
Lexington-Fayette,KY,5870,144488.141,2009,"Lexington-Fayette, KY",38.0498,-84.45855
Lexington-Fayette,KY,6340,143245.5128,2010,"Lexington-Fayette, KY",38.0498,-84.45855
Lexington-Fayette,KY,6360,139658.3333,2011,"Lexington-Fayette, KY",38.0498,-84.45855
Lexington-Fayette,KY,6270,138332.6923,2012,"Lexington-Fayette, KY",38.0498,-84.45855
Lexington-Fayette,KY,5740,140497.7564,2013,"Lexington-Fayette, KY",38.0498,-84.45855
Lexington-Fayette,KY,5570,143376.9231,2014,"Lexington-Fayette, KY",38.0498,-84.45855
Lexington-Fayette,KY,6060,149697.4359,2015,"Lexington-Fayette, KY",38.0498,-84.45855
Lexington-Fayette,KY,4950,161270.1923,2016,"Lexington-Fayette, KY",38.0498,-84.45855
Lexington-Fayette,KY,4550,120987.963,2000,"Lexington, KY",37.98869,-84.47772
Lexington-Fayette,KY,5070,152276.8519,2004,"Lexington, KY",37.98869,-84.47772
Lexington-Fayette,KY,4820,130137.963,2001,"Lexington, KY",37.98869,-84.47772
Lexington-Fayette,KY,5020,136381.4815,2002,"Lexington, KY",37.98869,-84.47772
Lexington-Fayette,KY,5400,142776.8519,2003,"Lexington, KY",37.98869,-84.47772
Lincoln,NE,3180,93634.16667,2000,"Lincoln, NE",40.865142,-96.823133
Lincoln,NE,4060,114641.25,2004,"Lincoln, NE",40.865142,-96.823133
Lincoln,NE,3850,119462.9167,2005,"Lincoln, NE",40.865142,-96.823133
Lincoln,NE,3950,121354.1667,2006,"Lincoln, NE",40.865142,-96.823133
Lincoln,NE,4340,122683.75,2007,"Lincoln, NE",40.865142,-96.823133
Lincoln,NE,4140,119660.8333,2008,"Lincoln, NE",40.865142,-96.823133
Lincoln,NE,3980,119043.75,2009,"Lincoln, NE",40.865142,-96.823133
Lincoln,NE,4270,120450.8333,2010,"Lincoln, NE",40.865142,-96.823133
Lincoln,NE,4590,117083.75,2011,"Lincoln, NE",40.865142,-96.823133
Lincoln,NE,5270,118591.25,2012,"Lincoln, NE",40.865142,-96.823133
Lincoln,NE,5470,122012.0833,2013,"Lincoln, NE",40.865142,-96.823133
Lincoln,NE,5220,125492.0833,2014,"Lincoln, NE",40.865142,-96.823133
Lincoln,NE,6080,131693.75,2015,"Lincoln, NE",40.865142,-96.823133
Lincoln,NE,5810,138992.9167,2016,"Lincoln, NE",40.865142,-96.823133
Lincoln,NE,3290,99179.58333,2001,"Lincoln, NE",40.865142,-96.823133
Lincoln,NE,3580,103951.25,2002,"Lincoln, NE",40.865142,-96.823133
Lincoln,NE,3660,109104.1667,2003,"Lincoln, NE",40.865142,-96.823133
Little Rock-North Little Rock-Conway,AR,9930,162064.0625,2009,"Little Rock-North Little Rock-Conway, AR",34.708985,-92.235641
Little Rock-North Little Rock-Conway,AR,8920,159431.7708,2010,"Little Rock-North Little Rock-Conway, AR",34.708985,-92.235641
Little Rock-North Little Rock-Conway,AR,9200,154888.0208,2011,"Little Rock-North Little Rock-Conway, AR",34.708985,-92.235641
Little Rock-North Little Rock-Conway,AR,8780,153866.1458,2012,"Little Rock-North Little Rock-Conway, AR",34.708985,-92.235641
Little Rock-North Little Rock-Conway,AR,9710,155316.6667,2013,"Little Rock-North Little Rock-Conway, AR",34.708985,-92.235641
Little Rock-North Little Rock-Conway,AR,10570,157376.5625,2014,"Little Rock-North Little Rock-Conway, AR",34.708985,-92.235641
Little Rock-North Little Rock-Conway,AR,11460,159145.8333,2015,"Little Rock-North Little Rock-Conway, AR",34.708985,-92.235641
Little Rock-North Little Rock-Conway,AR,10910,165356.7708,2016,"Little Rock-North Little Rock-Conway, AR",34.708985,-92.235641
Little Rock-North Little Rock-Conway,AR,4030,109142.2222,2000,"Little Rock-North Little Rock, AR",34.708985,-92.235641
Little Rock-North Little Rock-Conway,AR,6450,136397.2222,2004,"Little Rock-North Little Rock, AR",34.708985,-92.235641
Little Rock-North Little Rock-Conway,AR,6520,148150.5208,2005,"Little Rock-North Little Rock, AR",34.708985,-92.235641
Little Rock-North Little Rock-Conway,AR,6280,159018.2292,2006,"Little Rock-North Little Rock, AR",34.708985,-92.235641
Little Rock-North Little Rock-Conway,AR,8180,164584.375,2007,"Little Rock-North Little Rock, AR",34.708985,-92.235641
Little Rock-North Little Rock-Conway,AR,8740,165486.4583,2008,"Little Rock-North Little Rock, AR",34.708985,-92.235641
Little Rock-North Little Rock-Conway,AR,4220,114476.6667,2001,"Little Rock-North Little Rock, AR",34.708985,-92.235641
Little Rock-North Little Rock-Conway,AR,7260,119237.7778,2002,"Little Rock-North Little Rock, AR",34.708985,-92.235641
Little Rock-North Little Rock-Conway,AR,5840,127355,2003,"Little Rock-North Little Rock, AR",34.708985,-92.235641
Longview,WA,180,143698.1481,2005,"Longview, WA",46.181872,-123.057597
Longview,WA,270,186492.5926,2007,"Longview, WA",46.181872,-123.057597
Longview,WA,230,179337.037,2008,"Longview, WA",46.181872,-123.057597
Longview,WA,220,164299.0741,2009,"Longview, WA",46.181872,-123.057597
Longview,WA,260,155421.2963,2010,"Longview, WA",46.181872,-123.057597
Longview,WA,260,145321.2963,2011,"Longview, WA",46.181872,-123.057597
Longview,WA,250,140867.5926,2012,"Longview, WA",46.181872,-123.057597
Longview,WA,240,154373.1481,2014,"Longview, WA",46.181872,-123.057597
Longview,WA,200,154604.6296,2015,"Longview, WA",46.181872,-123.057597
Longview,WA,300,161119.4444,2016,"Longview, WA",46.181872,-123.057597
Los Angeles-Long Beach-Anaheim,CA,84050,309871.2733,2000,"Los Angeles-Long Beach, CA",34.047247,-118.246183
Los Angeles-Long Beach-Anaheim,CA,83530,584957.5617,2004,"Los Angeles-Long Beach, CA",34.047247,-118.246183
Los Angeles-Long Beach-Anaheim,CA,97010,738734.7053,2015,"Los Angeles-Long Beach-Glendale, CA",34.050272,-118.24334
Los Angeles-Long Beach-Anaheim,CA,106620,795802.0325,2016,"Los Angeles-Long Beach-Glendale, CA",34.050272,-118.24334
Los Angeles-Long Beach-Anaheim,CA,78420,345356.6511,2001,"Los Angeles-Long Beach, CA",34.047247,-118.246183
Los Angeles-Long Beach-Anaheim,CA,84620,393687.0342,2002,"Los Angeles-Long Beach, CA",34.047247,-118.246183
Los Angeles-Long Beach-Anaheim,CA,86490,465158.6687,2003,"Los Angeles-Long Beach, CA",34.047247,-118.246183
Lubbock,TX,770,69691.66667,2000,"Lubbock, TX",33.57786,-101.85517
Lubbock,TX,1090,79383.66667,2004,"Lubbock, TX",33.57786,-101.85517
Lubbock,TX,1090,82734.33333,2005,"Lubbock, TX",33.57786,-101.85517
Lubbock,TX,1030,89657.33333,2006,"Lubbock, TX",33.57786,-101.85517
Lubbock,TX,1230,98189,2007,"Lubbock, TX",33.57786,-101.85517
Lubbock,TX,1470,96569.33333,2008,"Lubbock, TX",33.57786,-101.85517
Lubbock,TX,1550,94898.66667,2009,"Lubbock, TX",33.57786,-101.85517
Lubbock,TX,1540,94639.66667,2010,"Lubbock, TX",33.57786,-101.85517
Lubbock,TX,1460,93136.66667,2011,"Lubbock, TX",33.57786,-101.85517
Lubbock,TX,1560,92886.66667,2012,"Lubbock, TX",33.57786,-101.85517
Lubbock,TX,2030,100205.6667,2014,"Lubbock, TX",33.57786,-101.85517
Lubbock,TX,2190,101616.6667,2015,"Lubbock, TX",33.57786,-101.85517
Lubbock,TX,2320,108105.4487,2016,"Lubbock, TX",33.57786,-101.85517
Lubbock,TX,1010,72862.66667,2001,"Lubbock, TX",33.57786,-101.85517
Lubbock,TX,1200,74773,2002,"Lubbock, TX",33.57786,-101.85517
Lubbock,TX,1280,77599,2003,"Lubbock, TX",33.57786,-101.85517
Madison,WI,10350,147584.127,2000,"Madison, WI",43.06956,-89.423861
Madison,WI,11220,201312.3016,2004,"Madison, WI",43.06956,-89.423861
Madison,WI,10880,221850.1984,2005,"Madison, WI",43.06956,-89.423861
Madison,WI,11570,234164.0873,2006,"Madison, WI",43.06956,-89.423861
Madison,WI,11080,233645.8333,2007,"Madison, WI",43.06956,-89.423861
Madison,WI,11120,227828.9683,2008,"Madison, WI",43.06956,-89.423861
Madison,WI,10980,221346.0317,2009,"Madison, WI",43.06956,-89.423861
Madison,WI,13260,219133.3333,2010,"Madison, WI",43.06956,-89.423861
Madison,WI,14460,212800.7937,2011,"Madison, WI",43.06956,-89.423861
Madison,WI,14880,210517.4603,2012,"Madison, WI",43.06956,-89.423861
Madison,WI,18970,227077.7778,2014,"Madison, WI",43.06956,-89.423861
Madison,WI,20060,234334.127,2015,"Madison, WI",43.06956,-89.423861
Madison,WI,23750,247949.4048,2016,"Madison, WI",43.06956,-89.423861
Madison,WI,10670,159120.4365,2001,"Madison, WI",43.06956,-89.423861
Madison,WI,10280,172989.2857,2002,"Madison, WI",43.06956,-89.423861
Madison,WI,10430,189196.2302,2003,"Madison, WI",43.06956,-89.423861
Manchester-Nashua,NH,2610,123688.5965,2000,"Manchester, NH",42.988483,-71.462111
Manchester-Nashua,NH,2460,212459.2105,2004,"Manchester, NH",42.988483,-71.462111
Manchester-Nashua,NH,2420,231598.6842,2005,"Manchester, NH",42.988483,-71.462111
Manchester-Nashua,NH,2580,231630.7018,2006,"Manchester, NH",42.988483,-71.462111
Manchester-Nashua,NH,2870,223356.5789,2007,"Manchester, NH",42.988483,-71.462111
Manchester-Nashua,NH,2960,206635.9649,2008,"Manchester, NH",42.988483,-71.462111
Manchester-Nashua,NH,2830,191089.9123,2009,"Manchester, NH",42.988483,-71.462111
Manchester-Nashua,NH,2830,186746.0526,2010,"Manchester, NH",42.988483,-71.462111
Manchester-Nashua,NH,2980,173600.4386,2011,"Manchester, NH",42.988483,-71.462111
Manchester-Nashua,NH,3060,167047.807,2012,"Manchester, NH",42.988483,-71.462111
Manchester-Nashua,NH,2990,174233.3333,2013,"Manchester, NH",42.988483,-71.462111
Manchester-Nashua,NH,2700,179378.9474,2014,"Manchester, NH",42.988483,-71.462111
Manchester-Nashua,NH,2900,187145.1754,2015,"Manchester, NH",42.988483,-71.462111
Manchester-Nashua,NH,3120,199524.1228,2016,"Manchester, NH",42.988483,-71.462111
Manchester-Nashua,NH,2160,144537.2807,2001,"Manchester, NH",42.988483,-71.462111
Manchester-Nashua,NH,1990,167447.807,2002,"Manchester, NH",42.988483,-71.462111
Manchester-Nashua,NH,2040,191062.2807,2003,"Manchester, NH",42.988483,-71.462111
Miami-Fort Lauderdale-West Palm Beach,FL,14160,142941.6136,2000,"Miami, FL",25.779808,-80.1532
Miami-Fort Lauderdale-West Palm Beach,FL,18570,260526.5295,2004,"Miami, FL",25.779808,-80.1532
Miami-Fort Lauderdale-West Palm Beach,FL,16280,337586.2342,2005,"Miami-Miami Beach-Kendall, FL",25.67927,-80.31727
Miami-Fort Lauderdale-West Palm Beach,FL,14790,391834.535,2006,"Miami-Miami Beach-Kendall, FL",25.67927,-80.31727
Miami-Fort Lauderdale-West Palm Beach,FL,15360,361858.4896,2007,"Miami-Miami Beach-Kendall, FL",25.67927,-80.31727
Miami-Fort Lauderdale-West Palm Beach,FL,17060,287310,2008,"Miami-Miami Beach-Kendall, FL",25.67927,-80.31727
Miami-Fort Lauderdale-West Palm Beach,FL,16510,219253.9063,2009,"Miami-Miami Beach-Kendall, FL",25.67927,-80.31727
Miami-Fort Lauderdale-West Palm Beach,FL,17250,198094.7396,2010,"Miami-Miami Beach-Kendall, FL",25.67927,-80.31727
Miami-Fort Lauderdale-West Palm Beach,FL,17180,190154.4513,2011,"Miami-Miami Beach-Kendall, FL",25.67927,-80.31727
Miami-Fort Lauderdale-West Palm Beach,FL,17170,196284.3527,2012,"Miami-Miami Beach-Kendall, FL",25.67927,-80.31727
Miami-Fort Lauderdale-West Palm Beach,FL,16600,218970.01,2013,"Miami-Miami Beach-Kendall, FL",25.67927,-80.31727
Miami-Fort Lauderdale-West Palm Beach,FL,17590,248850.0975,2014,"Miami-Miami Beach-Kendall, FL",25.67927,-80.31727
Miami-Fort Lauderdale-West Palm Beach,FL,20390,271873.228,2015,"Miami-Miami Beach-Kendall, FL",25.67927,-80.31727
Miami-Fort Lauderdale-West Palm Beach,FL,22090,297083.9559,2016,"Miami-Miami Beach-Kendall, FL",25.67927,-80.31727
Miami-Fort Lauderdale-West Palm Beach,FL,15320,171225.7962,2001,"Miami, FL",25.779808,-80.1532
Miami-Fort Lauderdale-West Palm Beach,FL,14530,195126.9639,2002,"Miami, FL",25.779808,-80.1532
Miami-Fort Lauderdale-West Palm Beach,FL,16960,221356.5608,2003,"Miami, FL",25.779808,-80.1532
Milwaukee-Waukesha-West Allis,WI,18500,173524.7191,2005,"Milwaukee-Waukesha-West Allis, WI",44.48035,-88.024599
Milwaukee-Waukesha-West Allis,WI,19250,180368.633,2006,"Milwaukee-Waukesha-West Allis, WI",44.48035,-88.024599
Milwaukee-Waukesha-West Allis,WI,20810,178658.8015,2007,"Milwaukee-Waukesha-West Allis, WI",44.48035,-88.024599
Milwaukee-Waukesha-West Allis,WI,21460,170931.367,2008,"Milwaukee-Waukesha-West Allis, WI",44.48035,-88.024599
Milwaukee-Waukesha-West Allis,WI,21860,159660.4869,2009,"Milwaukee-Waukesha-West Allis, WI",44.48035,-88.024599
Milwaukee-Waukesha-West Allis,WI,23040,151432.6779,2010,"Milwaukee-Waukesha-West Allis, WI",44.48035,-88.024599
Milwaukee-Waukesha-West Allis,WI,22350,138783.1461,2011,"Milwaukee-Waukesha-West Allis, WI",44.48035,-88.024599
Milwaukee-Waukesha-West Allis,WI,23730,130764.432,2012,"Milwaukee-Waukesha-West Allis, WI",44.48035,-88.024599
Milwaukee-Waukesha-West Allis,WI,24420,131744.9468,2014,"Milwaukee-Waukesha-West Allis, WI",44.48035,-88.024599
Milwaukee-Waukesha-West Allis,WI,25530,134485.9375,2015,"Milwaukee-Waukesha-West Allis, WI",44.48035,-88.024599
Milwaukee-Waukesha-West Allis,WI,25930,141627.3438,2016,"Milwaukee-Waukesha-West Allis, WI",44.48035,-88.024599
Milwaukee-Waukesha-West Allis,WI,16360,113958.9888,2000,"Milwaukee-Waukesha, WI",43.01168,-88.23148
Milwaukee-Waukesha-West Allis,WI,18850,159320.2247,2004,"Milwaukee-Waukesha, WI",43.01168,-88.23148
Milwaukee-Waukesha-West Allis,WI,17280,123647.191,2001,"Milwaukee-Waukesha, WI",43.01168,-88.23148
Milwaukee-Waukesha-West Allis,WI,19520,133503.839,2002,"Milwaukee-Waukesha, WI",43.01168,-88.23148
Milwaukee-Waukesha-West Allis,WI,19820,145688.2959,2003,"Milwaukee-Waukesha, WI",43.01168,-88.23148
Missoula,MT,540,157923.4375,2000,"Missoula, MT",46.856398,-114.014338
Missoula,MT,760,191584.8958,2004,"Missoula, MT",46.856398,-114.014338
Missoula,MT,790,206809.375,2005,"Missoula, MT",46.856398,-114.014338
Missoula,MT,850,220258.3333,2006,"Missoula, MT",46.856398,-114.014338
Missoula,MT,760,238774.4792,2007,"Missoula, MT",46.856398,-114.014338
Missoula,MT,790,246855.2083,2008,"Missoula, MT",46.856398,-114.014338
Missoula,MT,880,250738.0208,2009,"Missoula, MT",46.856398,-114.014338
Missoula,MT,930,250095.8333,2010,"Missoula, MT",46.856398,-114.014338
Missoula,MT,920,235204.1667,2011,"Missoula, MT",46.856398,-114.014338
Missoula,MT,900,235330.2083,2012,"Missoula, MT",46.856398,-114.014338
Missoula,MT,940,241227.0833,2013,"Missoula, MT",46.856398,-114.014338
Missoula,MT,1100,246845.8333,2014,"Missoula, MT",46.856398,-114.014338
Missoula,MT,1150,253171.875,2015,"Missoula, MT",46.856398,-114.014338
Missoula,MT,1250,269465.625,2016,"Missoula, MT",46.856398,-114.014338
Missoula,MT,580,160724.4792,2001,"Missoula, MT",46.856398,-114.014338
Missoula,MT,720,166910.9375,2002,"Missoula, MT",46.856398,-114.014338
Missoula,MT,740,176691.1458,2003,"Missoula, MT",46.856398,-114.014338
Mobile,AL,1940,105012.3077,2000,"Mobile, AL",30.701142,-88.103184
Mobile,AL,2150,114724.2308,2004,"Mobile, AL",30.701142,-88.103184
Mobile,AL,2430,122938.7179,2005,"Mobile, AL",30.701142,-88.103184
Mobile,AL,2780,141089.1026,2006,"Mobile, AL",30.701142,-88.103184
Mobile,AL,2580,151968.2051,2007,"Mobile, AL",30.701142,-88.103184
Mobile,AL,2220,153294.359,2008,"Mobile, AL",30.701142,-88.103184
Mobile,AL,2400,146856.9231,2009,"Mobile, AL",30.701142,-88.103184
Mobile,AL,2490,137379.1026,2010,"Mobile, AL",30.701142,-88.103184
Mobile,AL,2750,124585.2564,2011,"Mobile, AL",30.701142,-88.103184
Mobile,AL,3080,118761.9231,2012,"Mobile, AL",30.701142,-88.103184
Mobile,AL,3130,118472.3919,2013,"Mobile, AL",30.701142,-88.103184
Mobile,AL,2510,120324.6867,2014,"Mobile, AL",30.701142,-88.103184
Mobile,AL,2360,122721.5174,2015,"Mobile, AL",30.701142,-88.103184
Mobile,AL,2440,128520.398,2016,"Mobile, AL",30.701142,-88.103184
Mobile,AL,2050,108037.8205,2001,"Mobile, AL",30.701142,-88.103184
Mobile,AL,1910,109986.4103,2002,"Mobile, AL",30.701142,-88.103184
Mobile,AL,1890,112422.3077,2003,"Mobile, AL",30.701142,-88.103184
Monroe,LA,400,94486.66667,2000,"Monroe, LA",32.502833,-92.094583
Monroe,LA,1160,113443.3333,2004,"Monroe, LA",32.502833,-92.094583
Monroe,LA,1040,113621.6667,2005,"Monroe, LA",32.502833,-92.094583
Monroe,LA,850,116763.3333,2006,"Monroe, LA",32.502833,-92.094583
Monroe,LA,810,118166.6667,2007,"Monroe, LA",32.502833,-92.094583
Monroe,LA,810,118771.6667,2008,"Monroe, LA",32.502833,-92.094583
Monroe,LA,690,120796.6667,2009,"Monroe, LA",32.502833,-92.094583
Monroe,LA,800,119400,2010,"Monroe, LA",32.502833,-92.094583
Monroe,LA,680,113895,2011,"Monroe, LA",32.502833,-92.094583
Monroe,LA,710,119050,2012,"Monroe, LA",32.502833,-92.094583
Monroe,LA,720,125180,2013,"Monroe, LA",32.502833,-92.094583
Monroe,LA,940,128600,2014,"Monroe, LA",32.502833,-92.094583
Monroe,LA,1010,136233.3333,2015,"Monroe, LA",32.502833,-92.094583
